time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2014-04-05T00:20:14.000Z,53.3013,-164.1525,25.6,2.5,ml,,,,0.38,ak,ak11215570,2014-04-05T08:22:50.820Z,"141km SE of Akutan, Alaska",earthquake
2014-04-05T00:18:04.180Z,38.838501,-122.8263321,2.73,0.19,md,7,105,0.00715,0.02,nc,nc72193810,2014-04-05T00:20:07.880Z,"9km WNW of Cobb, California",earthquake
2014-04-05T00:16:25.300Z,18.4097,-64.3466,4,3.2,Md,3,349.2,0.57941336,0.18,pr,pr14095000,2014-04-05T08:19:07.027Z,"28km E of Road Town, British Virgin Islands",earthquake
2014-04-05T00:03:31.610Z,35.8045,-117.6383333,8.54,0.72,ml,6,211,0.03503,0.09,ci,ci15485769,2014-04-07T19:21:20.161Z,"20km N of Ridgecrest, California",earthquake
2014-04-04T23:59:49.590Z,33.6771667,-116.7076667,17.7,0.66,ml,14,141,0.02942,0.05,ci,ci15485761,2014-04-07T19:18:33.300Z,"7km SSE of Idyllwild-Pine Cove, California",earthquake
2014-04-04T23:59:42.180Z,33.6805,-116.7103333,18.5,0.49,ml,16,98,0.03075,0.09,ci,ci15485753,2014-04-07T19:16:28.020Z,"6km S of Idyllwild, California",earthquake
2014-04-04T23:48:38.900Z,38.8053,-122.7932,2.3,0.5,Md,,162,0,0.01,nc,nc72193790,2014-04-05T00:40:04.572Z,"4km NW of The Geysers, California",earthquake
2014-04-04T23:41:26.000Z,62.9229,-149.7528,100,1.4,ml,,,,1.38,ak,ak11215455,2014-04-05T00:02:14.075Z,"66km SW of Cantwell, Alaska",earthquake
2014-04-04T23:40:23.210Z,33.5051667,-116.4721667,10.9,0.84,ml,20,123,0.04287,0.11,ci,ci15485737,2014-04-04T23:50:45.440Z,"19km ESE of Anza, California",earthquake
2014-04-04T23:25:52.400Z,33.236,-115.6455,6.72,0.5,mh,5,203,0.05612,0.19,ci,ci15485729,2014-04-04T23:40:19.980Z,"11km W of Niland, California",earthquake
2014-04-04T23:25:25.100Z,46.2085,-123.0548,0,1.5,Md,,90,0.09881468,0.41,uw,uw60732557,2014-04-06T03:52:43.370Z,"6km NW of West Longview, Washington",quarry
2014-04-04T23:04:37.000Z,64.987,-147.3351,0,1.6,ml,,,,0.97,ak,ak11215354,2014-04-04T23:19:37.587Z,"22km NNE of Badger, Alaska",earthquake
2014-04-04T23:04:04.200Z,38.8113,-122.8208,2.6,2,Md,,50.4,0.00898315,0.04,nc,nc72193780,2014-04-05T03:01:06.057Z,"6km NW of The Geysers, California",earthquake
2014-04-04T22:51:38.800Z,38.8137,-122.8222,2.9,0.9,Md,,79.2,0.00898315,0.02,nc,nc72193775,2014-04-04T23:21:03.893Z,"7km NW of The Geysers, California",earthquake
2014-04-04T22:45:54.000Z,47.5452,-122.9252,21.2,0.2,Md,,190.8,0.07186522,0.15,uw,uw60732532,2014-04-06T03:49:07.982Z,"12km NW of Belfair, Washington",earthquake
2014-04-04T22:40:35.550Z,28.155,103.6407,26.19,5.4,mb,,33,6.804,0.86,us,usc000p61s,2014-04-05T06:43:06.865Z,"7km SE of Xiluodu, China",earthquake
2014-04-04T22:07:42.900Z,36.4705,-121.048,6.4,1.5,Md,,151.2,0.04491576,0.02,nc,nc72193765,2014-04-05T03:04:11.390Z,"24km NE of Greenfield, California",earthquake
2014-04-04T21:52:11.180Z,-53.5898,24.753,10,5.2,mb,,60,21.389,0.95,us,usc000p609,2014-04-05T05:54:44.404Z,"South of Africa",earthquake
2014-04-04T21:48:39.000Z,35.9127,-97.2811,1.94,2.5,mb_lg,,56,0.182,0.54,us,usc000p600,2014-04-05T05:51:07.066Z,"4km SSW of Langston, Oklahoma",earthquake
2014-04-04T21:47:05.900Z,38.8393,-122.8378,2.1,0.3,Md,,108,0,0.02,nc,nc72193760,2014-04-04T22:10:06.067Z,"9km NW of The Geysers, California",earthquake
2014-04-04T21:41:51.540Z,32.9205,-116.2486667,12.17,1.47,ml,39,50,0.005577,0.23,ci,ci15485721,2014-04-04T22:35:21.980Z,"28km ENE of Pine Valley, California",earthquake
2014-04-04T21:38:03.740Z,36.124,-118.0466667,1.47,1.65,ml,24,78,0.1554,0.12,ci,ci15485713,2014-04-04T22:29:17.720Z,"53km S of Lone Pine, California",earthquake
2014-04-04T21:36:40.100Z,19.4892,-155.58,0.5,2.1,Ml,,54,0.01796631,0.16,hv,hv60667661,2014-04-05T05:39:08.325Z,"30km E of Honaunau-Napoopoo, Hawaii",earthquake
2014-04-04T21:32:21.600Z,38.8142,-122.8195,3.2,1.6,Md,,97.2,0.02694946,0.02,nc,nc72193745,2014-04-05T01:05:07.224Z,"6km NW of The Geysers, California",earthquake
2014-04-04T21:31:06.180Z,32.9253333,-116.2561667,12.36,2.45,ml,77,46,0.01006,0.23,ci,ci15485705,2014-04-04T22:27:12.700Z,"28km ENE of Pine Valley, California",earthquake
2014-04-04T21:30:36.090Z,33.1471667,-115.6998333,6.97,1.17,ml,6,156,0.07407,0.4,ci,ci15485697,2014-04-04T22:12:48.730Z,"14km NNW of Westmorland, California",earthquake
2014-04-04T21:28:52.080Z,33.179,-115.6013333,1.33,1.85,ml,33,79,0.01209,0.17,ci,ci15485689,2014-04-04T22:07:13.300Z,"10km NW of Calipatria, California",earthquake
2014-04-04T21:26:33.850Z,51.1845,-178.1854,47.54,4.7,mb,,62,0.929,0.82,us,usc000p5y4,2014-04-05T05:29:13.718Z,"65km E of Amatignak Island, Alaska",earthquake
2014-04-04T21:25:33.960Z,33.1786667,-115.5983333,1.4,1.38,ml,12,92,0.01456,0.07,ci,ci15485681,2014-04-04T22:03:32.289Z,"9km NW of Calipatria, California",earthquake
2014-04-04T21:18:39.410Z,33.1763333,-115.6028333,1.66,2.07,ml,35,79,0.0108,0.17,ci,ci15485673,2014-04-04T22:00:05.990Z,"10km NW of Calipatria, California",earthquake
2014-04-04T21:17:31.000Z,63.0318,-148.3657,64.8,1.6,ml,,,,0.45,ak,ak11215086,2014-04-04T21:35:19.544Z,"49km SE of Cantwell, Alaska",earthquake
2014-04-04T21:09:58.420Z,-22.5299,-174.0916,13.94,4.8,mb,,116,7.526,1.36,us,usc000p5x0,2014-04-05T05:12:32.903Z,"159km SSE of `Ohonua, Tonga",earthquake
2014-04-04T20:55:27.740Z,33.9,-116.7316667,18.95,0.9,ml,19,66,0.1489,0.12,ci,ci15485657,2014-04-04T21:50:57.370Z,"5km ESE of Cabazon, California",earthquake
2014-04-04T20:55:26.880Z,-20.6123,-70.7979,18.51,4,mwr,,161,0.638,1.11,us,usc000p5up,2014-04-05T18:04:19.890Z,"80km WSW of Iquique, Chile",earthquake
2014-04-04T20:51:37.000Z,60.0096,-152.736,100,2.6,ml,,,,0.65,ak,ak11215079,2014-04-05T04:54:13.835Z,"53km S of Redoubt Volcano, Alaska",earthquake
2014-04-04T20:45:44.800Z,19.2185,-155.4567,36.5,1.8,Md,,108,0.05389892,0.08,hv,hv60667636,2014-04-05T02:13:22.264Z,"2km ENE of Pahala, Hawaii",earthquake
2014-04-04T20:41:07.020Z,38.8081667,-122.7381667,2.72,1.33,md,45,51,0.0117,0.06,nc,nc72193720,2014-04-05T03:35:04.961Z,"2km SW of Cobb, California",earthquake
2014-04-04T20:40:46.000Z,60.3818,-152.5487,100,2.5,ml,,,,0.68,ak,ak11214988,2014-04-05T04:43:26.720Z,"15km SE of Redoubt Volcano, Alaska",earthquake
2014-04-04T20:36:04.600Z,35.5515,-120.1035,3.2,1.5,Md,,97.2,0.03593261,0.05,nc,nc72193715,2014-04-05T04:32:06.416Z,"27km ESE of Shandon, California",earthquake
2014-04-04T20:32:45.410Z,-16.4863,-74.157,24.39,4.7,mb,,92,4.221,0.74,us,usc000p5t5,2014-04-05T18:24:53.114Z,"126km SSE of Acari, Peru",earthquake
2014-04-04T20:12:18.300Z,38.8425,-122.8282,2.8,0.5,Md,,176.4,0.00898315,0.01,nc,nc72193700,2014-04-04T22:18:06.906Z,"9km WNW of Cobb, California",earthquake
2014-04-04T20:11:38.300Z,19.2562,-155.2387,30.3,2.7,Ml,,165.6,0.02694946,0.11,hv,hv60667621,2014-04-05T17:51:02.000Z,"19km S of Volcano, Hawaii",earthquake
2014-04-04T20:08:07.000Z,37.2344,23.7688,107,5.5,mwb,,26,1.473,0.92,us,usc000p5r9,2014-04-05T23:27:11.000Z,"29km ESE of Ydra, Greece",earthquake
2014-04-04T19:39:32.100Z,47.7738,-118.7303,0,1.8,Md,,118.8,0.3054272,0.44,uw,uw60732377,2014-04-04T20:00:03.991Z,"28km SE of Coulee Dam, Washington",quarry
2014-04-04T19:35:57.000Z,62.3569,-149.6924,10,0.8,ml,,,,0.72,ak,ak11214881,2014-04-04T20:21:28.942Z,"21km E of Talkeetna, Alaska",earthquake
2014-04-04T19:18:16.400Z,19.1152,-66.402,36,2.6,Md,10,270,0.64588869,0.17,pr,pr14094003,2014-04-05T16:15:37.000Z,"72km N of Brenas, Puerto Rico",earthquake
2014-04-04T19:15:39.000Z,62.9441,-150.8099,100,2.2,ml,,,,0.61,ak,ak11214876,2014-04-04T19:37:25.400Z,"77km NNW of Talkeetna, Alaska",earthquake
2014-04-04T19:09:44.700Z,44.6413,-123.379,0,1.2,Md,,252,0.08084838,0.13,uw,uw60732337,2014-04-04T19:54:18.417Z,"11km N of Philomath, Oregon",quarry
2014-04-04T19:09:35.000Z,44.767,-110.7685,6.5,1.5,Ml,,172.8,0.06288207,0.08,uu,uu60063402,2014-04-08T16:56:45.618Z,"29km ENE of West Yellowstone, Montana",earthquake
2014-04-04T18:59:59.000Z,61.9267,-149.8006,10.9,1.4,ml,,,,0.71,ak,ak11214871,2014-04-04T19:23:51.405Z,"23km NNE of Willow, Alaska",earthquake
2014-04-04T18:59:41.000Z,53.3877,-167.001,61.2,1.8,ml,,,,0.18,ak,ak11214872,2014-04-04T20:21:27.986Z,"62km SSW of Unalaska, Alaska",earthquake
2014-04-04T18:56:19.500Z,46.8552,-121.7457,3.6,-0.3,Md,,172.8,0.01796631,0.05,uw,uw60732327,2014-04-04T19:50:07.967Z,"28km NNW of Packwood, Washington",earthquake
2014-04-04T18:54:18.800Z,35.889,-97.283,5,3.4,ml,,,,0.71,us,usc000p5k8,2014-04-05T16:06:54.791Z,"6km SSW of Langston, Oklahoma",earthquake
2014-04-04T18:39:06.100Z,45.6015,-121.2377,0,0.8,Md,,133.2,0.3233935,0.34,uw,uw60732307,2014-04-04T19:48:02.732Z,"2km S of Chenoweth, Oregon",quarry
2014-04-04T18:31:03.300Z,46.4225,-119.2753,0,1,Md,,118.8,0.00898315,0.29,uw,uw60732302,2014-04-04T19:40:36.904Z,"14km NNE of West Richland, Washington",earthquake
2014-04-04T18:22:49.750Z,34.1368333,-116.4193333,11.28,0.98,ml,17,49,0.06082,0.11,ci,ci15485641,2014-04-04T20:30:28.150Z,"2km NNE of Yucca Valley, California",earthquake
2014-04-04T18:22:33.730Z,36.5213333,-117.9055,9.55,2.08,ml,26,156,0.08754,0.19,ci,ci15485633,2014-04-05T02:31:56.000Z,"16km SE of Lone Pine, California",earthquake
2014-04-04T18:16:44.000Z,61.0498,-141.1995,8.7,0.8,ml,,,,0.45,ak,ak11214795,2014-04-04T18:55:32.615Z,"128km NNE of Cape Yakataga, Alaska",earthquake
2014-04-04T18:07:34.000Z,-20.0634,-70.844,18.56,4.6,mwr,,56,0.822,1.2,us,usc000p5h0,2014-04-05T15:25:55.000Z,"75km WNW of Iquique, Chile",earthquake
2014-04-04T17:59:58.000Z,61.3062,-146.8774,26.4,1.6,ml,,,,0.84,ak,ak11214792,2014-04-04T18:16:25.149Z,"34km NW of Valdez, Alaska",earthquake
2014-04-04T17:59:01.680Z,33.9845,-116.772,19.32,1.08,ml,34,54,0.05862,0.13,ci,ci15485625,2014-04-04T20:20:48.220Z,"7km N of Cabazon, California",earthquake
2014-04-04T17:57:55.210Z,37.529,-118.83,7.08,0.47,md,8,147,0.06092,0.01,nc,nc72193660,2014-04-04T19:06:06.210Z,"18km SE of Mammoth Lakes, California",earthquake
2014-04-04T17:55:44.150Z,32.6738333,-115.8426667,9.08,1.42,ml,16,85,0.07238,0.14,ci,ci15485617,2014-04-04T20:15:40.850Z,"19km SW of Seeley, California",earthquake
2014-04-04T17:53:17.000Z,63.4982,-151.2266,1.2,0.9,ml,,,,0.36,ak,ak11214787,2014-04-04T18:16:24.208Z,"114km W of Cantwell, Alaska",earthquake
2014-04-04T17:45:37.600Z,19.489,-155.437,2.2,1.9,Md,,82.8,0.04491576,0.36,hv,hv60667551,2014-04-04T17:48:52.649Z,"21km WNW of Volcano, Hawaii",earthquake
2014-04-04T17:40:18.030Z,35.8045,-117.5393333,0.01,1.15,ml,12,142,0.0486,0.13,ci,ci15485609,2014-04-04T20:12:35.365Z,"12km WNW of Searles Valley, California",quarry_blast
2014-04-04T17:36:51.660Z,-19.9102,-70.8816,11.48,4.1,mwr,,141,0.779,0.85,us,usc000p6x4,2014-04-05T20:50:52.495Z,"84km WNW of Iquique, Chile",earthquake
2014-04-04T17:36:39.140Z,34.0551667,-116.9935,15.8,1.06,ml,31,57,0.04457,0.14,ci,ci15485601,2014-04-04T20:04:27.780Z,"5km ENE of Yucaipa, California",earthquake
2014-04-04T17:27:12.000Z,64.426,-148.1174,9.1,1.7,ml,,,,0.78,ak,ak11214774,2014-04-04T17:47:03.772Z,"47km S of Ester, Alaska",earthquake
2014-04-04T17:27:11.000Z,63.1134,-149.7683,100,1.7,ml,,,,1.11,ak,ak11214770,2014-04-04T17:47:02.863Z,"51km SW of Cantwell, Alaska",earthquake
2014-04-04T17:26:01.300Z,37.5727,-118.9223,12.1,0.4,Md,,147.6,0.03593261,0.02,nc,nc72193650,2014-04-04T19:06:06.209Z,"9km SSE of Mammoth Lakes, California",earthquake
2014-04-04T17:21:43.000Z,-19.686,-70.94,9.9,4.2,ml,,,,1.2,us,usc000p5cw,2014-04-05T15:34:40.000Z,"102km NW of Iquique, Chile",earthquake
2014-04-04T17:05:18.000Z,61.9128,-147.7822,38.3,1.1,ml,,,,0.51,ak,ak11214699,2014-04-04T17:22:16.910Z,"57km ENE of Sutton-Alpine, Alaska",earthquake
2014-04-04T17:04:15.700Z,38.6455,-123.1107,0,1.8,Md,,104.4,0.08983153,0.09,nc,nc72193640,2014-04-05T04:02:07.962Z,"18km NNW of Guerneville, California",earthquake
2014-04-04T17:00:54.800Z,38.8318,-122.7997,2.3,1,Md,,111.6,0.00898315,0.02,nc,nc72193635,2014-04-04T17:25:04.931Z,"6km W of Cobb, California",earthquake
2014-04-04T16:52:09.000Z,62.9952,-149.5574,79.7,1.8,ml,,,,0.44,ak,ak11214692,2014-04-04T17:08:47.624Z,"53km SW of Cantwell, Alaska",earthquake
2014-04-04T16:20:10.330Z,32.6713333,-115.848,7.71,2.55,ml,32,86,0.1049,0.2,ci,ci15485593,2014-04-05T15:48:12.443Z,"19km SW of Seeley, California",earthquake
2014-04-04T16:19:57.660Z,32.6768333,-115.845,7.79,1.83,ml,21,83,0.1037,0.15,ci,ci15485585,2014-04-04T19:50:13.450Z,"19km SW of Seeley, California",earthquake
2014-04-04T16:08:04.000Z,61.9805,-149.2664,57.4,1.2,ml,,,,0.92,ak,ak11214604,2014-04-04T16:26:20.164Z,"26km N of Fishhook, Alaska",earthquake
2014-04-04T16:02:41.830Z,-20.4203,-70.8538,10,4.9,mb,,116,0.767,1.02,us,usc000p54t,2014-04-05T00:05:18.493Z,"77km WSW of Iquique, Chile",earthquake
2014-04-04T16:01:45.300Z,36.5917,-121.205,7.9,1.8,Md,,43.2,0.01796631,0.08,nc,nc72193600,2014-04-04T19:40:09.944Z,"21km NNE of Soledad, California",earthquake
2014-04-04T15:58:50.900Z,38.8187,-122.763,2.4,1.2,Md,,64.8,0.00898315,0.03,nc,nc72193595,2014-04-04T19:11:06.783Z,"3km W of Cobb, California",earthquake
2014-04-04T15:58:31.000Z,60.3255,-152.0069,38,1.6,ml,,,,1.61,ak,ak11214603,2014-04-04T16:11:37.294Z,"38km W of Cohoe, Alaska",earthquake
2014-04-04T15:57:13.900Z,38.8323,-122.8082,2.6,0.6,Md,,90,0.00898315,0.01,nc,nc72193590,2014-04-04T16:30:03.933Z,"7km W of Cobb, California",earthquake
2014-04-04T15:44:27.400Z,36.7038,-121.3377,2.9,2,Md,,36,0.00898315,0.06,nc,nc72193585,2014-04-05T03:33:09.730Z,"12km SSE of Ridgemark, California",earthquake
2014-04-04T15:41:16.100Z,38.7922,-122.7582,2.7,0.3,Md,,122.4,0.01796631,0.01,nc,nc72193580,2014-04-04T18:14:05.374Z,"1km N of The Geysers, California",earthquake
2014-04-04T15:26:45.000Z,61.5357,-150.7859,37.7,1.8,ml,,,,0.57,ak,ak11214595,2014-04-04T15:43:58.586Z,"44km W of Big Lake, Alaska",earthquake
2014-04-04T15:24:04.000Z,65.0361,-148.7438,18.7,0.9,ml,,,,0.17,ak,ak11214593,2014-04-04T15:43:57.674Z,"40km WNW of Ester, Alaska",earthquake
2014-04-04T15:21:00.460Z,-19.923,-70.9383,19.66,4.8,mwr,,145,1.157,1.33,us,usc000p52v,2014-04-04T23:23:40.280Z,"89km WNW of Iquique, Chile",earthquake
2014-04-04T15:20:29.000Z,38.8162,-122.7592,1.7,0.4,Md,,111.6,0.01796631,0.04,nc,nc72193575,2014-04-04T17:47:07.352Z,"3km WSW of Cobb, California",earthquake
2014-04-04T15:12:50.100Z,-19.7744,-70.9977,24.02,4.2,mwr,,176,0.842,1.09,us,usc000p52d,2014-04-04T23:15:22.122Z,"102km WNW of Iquique, Chile",earthquake
2014-04-04T15:12:11.700Z,38.8203,-122.7612,3.1,2.7,Md,,28.8,0.00898315,0.06,nc,nc72193565,2014-04-05T02:45:11.295Z,"3km W of Cobb, California",earthquake
2014-04-04T15:05:14.000Z,61.577,-148.2531,23,1.2,ml,,,,0.45,ak,ak11214588,2014-04-04T15:30:19.445Z,"37km E of Lazy Mountain, Alaska",earthquake
2014-04-04T14:29:40.020Z,36.032,-117.7658333,1.93,0.01,ml,9,104,0.005174,0.13,ci,ci15485577,2014-04-04T19:45:50.121Z,"42km N of Inyokern, California",earthquake
2014-04-04T14:28:58.900Z,18.1562,-64.9605,19,1.9,Md,3,262.8,0.1940361,0.09,pr,pr14094002,2014-04-04T16:30:14.899Z,"20km S of Charlotte Amalie, U.S. Virgin Islands",earthquake
2014-04-04T14:27:02.990Z,33.1538333,-116.4656667,11.71,1.14,ml,36,97,0.1211,0.21,ci,ci15485569,2014-04-04T19:42:32.810Z,"14km SW of Borrego Springs, California",earthquake
2014-04-04T14:14:06.910Z,33.6438333,-116.7546667,13.34,0.51,ml,17,91,0.05063,0.09,ci,ci15485561,2014-04-04T19:38:13.110Z,"11km SSW of Idyllwild-Pine Cove, California",earthquake
2014-04-04T13:58:25.000Z,64.7155,-149.0828,13,0.7,ml,,,,0.6,ak,ak11214521,2014-04-04T16:55:47.790Z,"15km N of North Nenana, Alaska",earthquake
2014-04-04T13:49:09.900Z,44.762,-111.097,8.5,-0.1,Md,,115.2,0.06288207,0.14,uu,uu60063377,2014-04-07T22:52:33.617Z,"11km N of West Yellowstone, Montana",earthquake
2014-04-04T13:39:57.500Z,38.8233,-122.8025,6.2,0.7,Md,,140.4,0.01796631,0.15,nc,nc72193540,2014-04-04T15:56:04.831Z,"6km W of Cobb, California",earthquake
2014-04-04T13:31:53.200Z,38.8183,-122.8197,2.9,0.9,Md,,162,0.02694946,0.01,nc,nc72193535,2014-04-04T15:29:06.974Z,"7km NW of The Geysers, California",earthquake
2014-04-04T13:21:29.100Z,40.3485,-121.8647,6,0.9,Md,,82.8,0.07186522,0.07,nc,nc72193670,2014-04-04T18:49:04.335Z,"16km S of Shingletown, California",earthquake
2014-04-04T13:18:03.600Z,19.3772,-155.4462,6.9,1.3,Md,,46.8,0.00898315,0.09,hv,hv60667506,2014-04-08T02:17:01.493Z,"19km N of Pahala, Hawaii",earthquake
2014-04-04T13:00:01.900Z,18.7131,-65.6717,63,2.4,Md,3,288,0.54707401,0.1,pr,pr14094001,2014-04-04T16:11:16.814Z,"36km NNE of Vieques, Puerto Rico",earthquake
2014-04-04T12:59:29.280Z,33.284,-116.7775,14.28,1.09,ml,32,87,0.09595,0.15,ci,ci15485553,2014-04-04T19:35:59.990Z,"19km SSE of Aguanga, California",earthquake
2014-04-04T12:51:24.000Z,60.0777,-151.9814,100,1.7,ml,,,,0.12,ak,ak11214453,2014-04-04T13:03:14.601Z,"34km NNW of Anchor Point, Alaska",earthquake
2014-04-04T12:28:46.300Z,40.8563,-111.5943,12.6,1,Md,,100.8,0.12576414,0.13,uu,uu60063362,2014-04-07T22:49:13.530Z,"12km N of Summit Park, Utah",earthquake
2014-04-04T12:11:41.250Z,32.4016667,-115.4396667,15.06,2.07,ml,11,147,0.1153,0.26,ci,ci37185733,2014-04-04T19:31:55.869Z,"19km SSW of Puebla, Mexico",earthquake
2014-04-04T12:11:16.510Z,32.3978333,-115.4286667,19.78,2.16,ml,17,151,0.1068,0.29,ci,ci15485537,2014-04-04T19:27:47.007Z,"19km SSW of Puebla, Mexico",earthquake
2014-04-04T11:57:44.000Z,60.1476,-152.3661,53.6,1.9,ml,,,,1.33,ak,ak11214388,2014-04-04T12:14:36.442Z,"43km SSE of Redoubt Volcano, Alaska",earthquake
2014-04-04T11:57:04.000Z,51.2541,-177.9181,23.5,2.9,ml,,,,0.53,ak,ak11214386,2014-04-04T19:59:30.412Z,"71km SSE of Tanaga Volcano, Alaska",earthquake
2014-04-04T11:49:26.000Z,64.3541,-149.6262,0,1.4,ml,,,,0.85,ak,ak11214371,2014-04-04T12:00:29.227Z,"35km SW of North Nenana, Alaska",earthquake
2014-04-04T11:49:10.400Z,35.6388,-120.9358,5.2,2.2,Md,,64.8,0.05389892,0.06,nc,nc72193500,2014-04-05T05:01:09.636Z,"11km SSW of Lake Nacimiento, California",earthquake
2014-04-04T11:48:40.900Z,38.8267,-122.7992,2.2,0.6,Md,,100.8,0.01796631,0.02,nc,nc72193505,2014-04-04T14:35:11.127Z,"6km W of Cobb, California",earthquake
2014-04-04T11:40:32.870Z,-10.5303,161.6719,63.77,6,mb,,21,2.015,1.1,us,usc000p4ty,2014-04-05T02:24:45.000Z,"28km WSW of Kirakira, Solomon Islands",earthquake
2014-04-04T11:37:02.670Z,33.3136667,-116.331,13.49,0.89,ml,34,146,0.03295,0.18,ci,ci15485513,2014-04-04T21:40:59.660Z,"7km NNE of Borrego Springs, California",earthquake
2014-04-04T11:35:59.500Z,38.8075,-122.794,1.3,1,Md,,122.4,0.00898315,0.03,nc,nc72193495,2014-04-04T13:39:09.976Z,"4km NW of The Geysers, California",earthquake
2014-04-04T11:34:41.000Z,63.4473,-151.3595,7,0.5,ml,,,,0.8,ak,ak11214683,2014-04-04T16:41:05.436Z,"120km W of Cantwell, Alaska",earthquake
2014-04-04T11:34:31.000Z,62.2088,-148.8123,47.1,0.8,ml,,,,0.22,ak,ak11214369,2014-04-04T16:40:56.815Z,"46km N of Sutton-Alpine, Alaska",earthquake
2014-04-04T11:29:34.500Z,44.7447,-111.2308,10.3,0.7,Ml,,75.6,0.02694946,0.12,uu,uu60063352,2014-04-07T22:44:03.482Z,"13km NW of West Yellowstone, Montana",earthquake
2014-04-04T11:27:33.600Z,36.802,-97.746,5,2.7,ml,,,,0.8,us,usc000p4th,2014-04-05T06:13:26.000Z,"1km WSW of Medford, Oklahoma",earthquake
2014-04-04T11:14:10.250Z,33.504,-116.4693333,10.13,0.31,ml,19,99,0.04127,0.09,ci,ci15485505,2014-04-04T21:35:40.610Z,"19km ESE of Anza, California",earthquake
2014-04-04T11:10:25.600Z,45.9187,-122.441,19.7,0.6,Md,,324,0.01796631,0.14,uw,uw60732017,2014-04-04T19:36:26.324Z,"1km NNE of Amboy, Washington",earthquake
2014-04-04T11:06:37.000Z,62.8988,-151.305,8.4,1,ml,,,,0.92,ak,ak11214321,2014-04-04T16:40:57.744Z,"88km NW of Talkeetna, Alaska",earthquake
2014-04-04T11:04:25.000Z,60.2387,-151.7914,34.9,1.7,ml,,,,0.21,ak,ak11214319,2014-04-04T11:17:44.949Z,"30km WSW of Cohoe, Alaska",earthquake
2014-04-04T10:49:44.000Z,62.9395,-151.1836,100,1.3,ml,,,,0.56,ak,ak11214316,2014-04-04T11:04:07.338Z,"88km NW of Talkeetna, Alaska",earthquake
2014-04-04T10:46:13.300Z,37.4802,-118.8388,6.1,0.4,Md,,298.8,0.10779783,0.01,nc,nc72193485,2014-04-04T17:03:07.533Z,"22km SSE of Mammoth Lakes, California",earthquake
2014-04-04T10:21:14.700Z,18.3455,-67.431,11,2.6,Md,17,144,0.3054272,0.51,pr,pr14094000,2014-04-04T13:22:20.985Z,"19km W of Rincon, Puerto Rico",earthquake
2014-04-04T10:11:07.000Z,60.9585,-151.2861,50.2,1.7,ml,,,,0.64,ak,ak11214311,2014-04-04T10:24:21.812Z,"29km N of Nikiski, Alaska",earthquake
2014-04-04T10:06:11.000Z,51.3047,-177.7614,25.6,1.9,ml,,,,0.23,ak,ak11214307,2014-04-04T16:40:59.030Z,"69km SSE of Tanaga Volcano, Alaska",earthquake
2014-04-04T10:00:30.400Z,38.8288,-122.852,2.4,0.3,Md,,169.2,0.01796631,0.01,nc,nc72193470,2014-04-04T12:44:09.104Z,"10km NW of The Geysers, California",earthquake
2014-04-04T09:57:31.000Z,62.8313,-150.2139,98.5,1.1,ml,,,,0.68,ak,ak11214304,2014-04-04T10:24:20.908Z,"56km N of Talkeetna, Alaska",earthquake
2014-04-04T09:54:18.600Z,47.4307,-122.7552,24.1,1,Md,,97.2,0.07186522,0.16,uw,uw60732002,2014-04-04T19:33:50.038Z,"5km ESE of Belfair, Washington",earthquake
2014-04-04T09:53:58.000Z,63.5077,-147.6205,16.7,1,ml,,,,0.58,ak,ak11214302,2014-04-04T10:10:08.695Z,"67km ENE of Cantwell, Alaska",earthquake
2014-04-04T09:53:26.040Z,-20.6108,-70.6816,17.61,5.2,mb,,82,1.136,1.34,us,usc000p4nv,2014-04-04T17:55:53.779Z,"70km SW of Iquique, Chile",earthquake
2014-04-04T09:52:08.100Z,-31.5104,-70.3568,94.47,5.4,mwr,,99,1.386,0.92,us,usc000p4ng,2014-04-06T01:19:27.804Z,"65km ENE of Salamanca, Chile",earthquake
2014-04-04T09:47:35.559Z,37.36,-117.1092,15.552,1.25,ml,10,99.53,0.377,0.1015,nn,nn00442860,2014-04-05T02:37:24.000Z,"40km SSE of Goldfield, Nevada",earthquake
2014-04-04T09:38:55.730Z,-20.0381,-70.9968,13.13,5.1,mwr,,81,0.932,1.05,us,usc000p4mz,2014-04-04T17:41:32.627Z,"91km WNW of Iquique, Chile",earthquake
2014-04-04T09:38:19.500Z,37.3455,-113.7997,-0.7,3.5,Ml,,64.8,0.12576414,0.16,uu,uu60063337,2014-04-07T16:24:08.000Z,"22km NNW of Ivins, Utah",earthquake
2014-04-04T09:27:02.710Z,36.0126667,-117.5378333,4.7,0.75,ml,11,118,0.0601,0.1,ci,ci15485489,2014-04-04T21:23:28.070Z,"29km NNW of Searles Valley, California",earthquake
2014-04-04T09:24:13.240Z,36.0133333,-117.5398333,5.27,0.77,ml,12,117,0.06069,0.09,ci,ci15485481,2014-04-04T21:21:39.880Z,"29km NNW of Searles Valley, California",earthquake
2014-04-04T09:22:25.550Z,32.8396667,-115.4675,11.76,1.65,ml,15,85,0.03458,0.28,ci,ci15485473,2014-04-04T21:18:51.190Z,"8km WNW of Holtville, California",earthquake
2014-04-04T09:18:46.000Z,62.1467,-149.5701,20.4,1,ml,,,,0.36,ak,ak11214263,2014-04-04T09:41:45.122Z,"14km E of Y, Alaska",earthquake
